Month,franchiseId,State,District ,Town,totalRf,totalSales,totalEarnings,Type
Jun-19,F104541,Tamil Nadu,Coimbatore,Coimbatore South,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104577,Maharashtra,Ratnagiri,Chiplun,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104583,Tamil Nadu,Coimbatore,Coimbatore North,  2 ,"  6,022 ",  126 ,PHYSICAL
Jun-19,F104607,Andhra Pradesh,Guntur,Chilakaluripet,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104668,Maharashtra,Yavatmal,Yavatmal,  25 ,"  32,760 ",  819 ,PHYSICAL
Jun-19,F104710,Karnataka,Chikkaballapur,Gauribidanur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104767,Maharashtra,Nagpur,Ramtek,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104815,Madhya Pradesh,Vidisha,Ahmedpur,  1 ,"  1,633 ",  41 ,PHYSICAL
Jun-19,F104816,Madhya Pradesh,Ratlam,Ratlam,  3 ,"  8,219 ",  73 ,PHYSICAL
Jun-19,F104827,Madhya Pradesh,Ratlam,Piploda,  1 ,"  6,814 ",  70 ,PHYSICAL
Jun-19,F104840,Karnataka,Bangalore,Anekal,  11 ,"  61,850 ",  411 ,PHYSICAL
Jun-19,F104845,Madhya Pradesh,Mandsaur,Mandsaur,  17 ,"  52,443 ","  1,111 ",PHYSICAL
Jun-19,F104847,Maharashtra,Akola,Akola,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104853,Madhya Pradesh,Gwalior,Gwalior,  1 ,"  5,270 ",  32 ,PHYSICAL
Jun-19,F104855,Madhya Pradesh,Shivpuri,Shivpuri,  1 ,"  13,628 ",  194 ,PHYSICAL
Jun-19,F104856,Tamil Nadu,Coimbatore,Coimbatore North,  1 ,"  6,010 ",  40 ,PHYSICAL
Jun-19,F104861,Madhya Pradesh,Gwalior,Gwalior,  1 ,"  5,300 ",  31 ,PHYSICAL
Jun-19,F103720,Karnataka,Hassan,Alur,  6 ,"  437,592 ","  10,940 ",PHYSICAL
Jun-19,F103216,Karnataka,Dharwad,Kundgol,  36 ,"  403,597 ","  10,072 ",PHYSICAL
Jun-19,F103400,Karnataka,Kolar,Malur,  65 ,"  820,761 ","  13,656 ",PHYSICAL
Jun-19,F103659,Karnataka,Udupi,Kundapura,  35 ,"  247,294 ","  6,000 ",PHYSICAL
Jun-19,F103231,Karnataka,Tumkur,Chikkanayakanahlli,  39 ,"  742,492 ","  17,062 ",PHYSICAL
Jun-19,F103252,Karnataka,Shimoga,Sorab,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103669,Karnataka,Uttara Kannada,Bhatkal,  24 ,"  366,609 ","  7,359 ",PHYSICAL
Jun-19,F103486,Karnataka,Hassan,Arkalgud,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103570,Andhra Pradesh,Chittoor,Palamaner,  1 ,"  1,455 ",  41 ,PHYSICAL
Jun-19,F168658,Karnataka,Chikkaballapur,Sidlghatta,  16 ,"  202,644 ","  4,963 ",PHYSICAL
Jun-19,F103343,Andhra Pradesh,Ananthapur,Kalyandurg,  1 ,  928 ,  9 ,PHYSICAL
Jun-19,F103671,Kerala,Kollam,Kottarakkara,  4 ,"  68,904 ","  1,790 ",PHYSICAL
Jun-19,F103660,Tamil Nadu,Nagapattinam,Sirkali Tk,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104419,Tamil Nadu,Theni,Uthamapalayam,  2 ,"  77,808 ","  1,845 ",PHYSICAL
Jun-19,F103472,Andhra Pradesh,Ananthapur,Anantapur,  1 ,  -   ,  -   ,PHYSICAL
Jun-19,F103435,Kerala,Kozhikode,Kozhikode,  8 ,"  55,991 ",  415 ,PHYSICAL
Jun-19,F103380,Karnataka,Uttara Kannada,Kumta,  8 ,"  258,390 ","  6,412 ",PHYSICAL
Jun-19,F103624,Karnataka,Mysore,Mysore,  2 ,"  10,275 ",  105 ,PHYSICAL
Jun-19,F103633,Karnataka,Raichur,Deodurga,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F183592,Tamil Nadu,Theni,Theni,  14 ,"  156,566 ","  3,812 ",PHYSICAL
Jun-19,F103538,Karnataka,Tumkur,Turuvekere,  2 ,"  9,877 ",  158 ,PHYSICAL
Jun-19,F103661,Karnataka,Bellary,Hb Halli,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F167219,Andhra Pradesh,East Godavari,Kakinada (Urban),  1 ,"  10,234 ",  181 ,PHYSICAL
Jun-19,F103470,Andhra Pradesh,Ananthapur,Anantapur,  67 ,"  925,436 ","  22,954 ",PHYSICAL
Jun-19,F103385,Karnataka,Shimoga,Shimoga,  4 ,"  35,573 ",  391 ,PHYSICAL
Jun-19,F103788,Karnataka,Kolar,Bangarapet,  54 ,"  991,694 ","  24,480 ",PHYSICAL
Jun-19,F170778,Tamil Nadu,Coimbatore,Coimbatore North,  38 ,"  236,699 ","  5,733 ",PHYSICAL
Jun-19,F103842,Andhra Pradesh,Ananthapur,Tadipatri,  26 ,"  653,473 ","  16,271 ",PHYSICAL
Jun-19,F103717,Tamil Nadu,Sivaganga,Tirupattur,  6 ,"  119,405 ","  2,655 ",PHYSICAL
Jun-19,F103829,Maharashtra,Sangli,Miraj,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103774,Karnataka,Bellary,Hospet,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103495,Karnataka,Dakshina Kannada,Mangalore,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103525,Andhra Pradesh,Kurnool,Kurnool,  26 ,"  241,184 ","  5,955 ",PHYSICAL
Jun-19,F104739,Kerala,Kannur,Taliparamba,  2 ,"  10,820 ",  -   ,PHYSICAL
Jun-19,F103840,Tamil Nadu,Sivaganga,Tirupattur,  3 ,"  18,274 ",  248 ,PHYSICAL
Jun-19,F103892,Telangana,Warangal,Narsampet,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F168555,Madhya Pradesh,Sehore,Budhni,  1 ,"  11,800 ",  127 ,PHYSICAL
Jun-19,F104860,Madhya Pradesh,Indore,Indore,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103886,Andhra Pradesh,Chittoor,Kanipakam,  2 ,"  6,619 ",  65 ,PHYSICAL
Jun-19,F103910,Andhra Pradesh,Kurnool,Kurnool,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103485,Karnataka,Hassan,Sakleshpur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104755,Maharashtra,Sangli,Miraj,  22 ,"  291,162 ","  7,179 ",PHYSICAL
Jun-19,F104483,Andhra Pradesh,Krishna,Machilipatnam,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103952,Madhya Pradesh,Indore,Indore,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103811,Tamil Nadu,Cuddalore,Chidambaram North,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103860,Andhra Pradesh,Nellore,Kavali,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F167953,Madhya Pradesh,Hoshangabad,Hoshangabad,  10 ,"  175,091 ","  4,277 ",PHYSICAL
Jun-19,F103779,Karnataka,Ramanagar,Ramanagara,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103883,Tamil Nadu,Salem,Salem,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103966,Maharashtra,Solapur,Mangalvedha,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103930,Madhya Pradesh,Ujjain,Ujjain,  14 ,"  12,102 ",  303 ,PHYSICAL
Jun-19,F103968,Telangana,Nalgonda,Nalgonda,  1 ,"  6,064 ",  152 ,PHYSICAL
Jun-19,F103405,Andhra Pradesh,Prakasam,Ongole,  72 ,"  940,475 ","  23,002 ",PHYSICAL
Jun-19,F103340,Andhra Pradesh,Ananthapur,Gooty,  42 ,"  575,678 ","  13,773 ",PHYSICAL
Jun-19,F103760,Tamil Nadu,Coimbatore,Mettupalayam,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104037,Andhra Pradesh,Cuddapah,Badvel,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F181674,Madhya Pradesh,Ujjain,Ghatiya,  53 ,"  66,830 ","  1,671 ",PHYSICAL
Jun-19,F165376,Madhya Pradesh,Dhar,Dhar,  79 ,"  580,738 ","  11,879 ",PHYSICAL
Jun-19,F104046,Madhya Pradesh,Dewas,Khategaon,  1 ,  -   ,  -   ,PHYSICAL
Jun-19,F104025,Tamil Nadu,Cuddalore,Tittakudi,  1 ,"  2,220 ",  57 ,PHYSICAL
Jun-19,F104533,Tamil Nadu,Nilgiris,Udhagamandalam,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F172078,Madhya Pradesh,Dhar,Sardarpur,  52 ,"  165,955 ","  3,712 ",PHYSICAL
Jun-19,F104598,Madhya Pradesh,Mandsaur,Mandsaur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104068,Madhya Pradesh,Dhar,Dhar,  1 ,"  1,011 ",  25 ,PHYSICAL
Jun-19,F180993,Tamil Nadu,Salem,Salem,  39 ,"  410,183 ","  10,243 ",PHYSICAL
Jun-19,F168648,Karnataka,Kodagu,Virajpet,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104090,Tamil Nadu,Salem,Salem,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104136,Andhra Pradesh,Prakasam,Kanigiri,  57 ,"  748,089 ","  18,302 ",PHYSICAL
Jun-19,F104114,Andhra Pradesh,Krishna,Vijayawada (Urban),  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104109,Andhra Pradesh,Nellore,Venkatachalam,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F175888,Madhya Pradesh,Mandsaur,Mandsaur,  36 ,"  503,975 ","  12,623 ",PHYSICAL
Jun-19,F180114,Tamil Nadu,Tiruvarur,Thiruvarur,  22 ,"  129,799 ","  3,231 ",PHYSICAL
Jun-19,F104123,Uttar Pradesh,Deoria,Babhani,  2 ,"  14,374 ",  110 ,PHYSICAL
Jun-19,F104159,Maharashtra,Nashik,Sinnar,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104826,Kerala,Kannur,Taliparamba,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103653,Telangana,Nalgonda,Nalgonda,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F173063,Karnataka,Hassan,Belur,  2 ,"  133,488 ","  3,337 ",PHYSICAL
Jun-19,F103577,Maharashtra,Sangli,Khanapur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104063,Karnataka,Hassan,Hassan,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103936,Maharashtra,Solapur,Malshiras,  1 ,  458 ,  5 ,PHYSICAL
Jun-19,F104052,Tamil Nadu,Karur,Aravakurichi,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104560,Telangana,K.V.Rangareddy,Rangareddy,  3 ,"  15,971 ",  162 ,PHYSICAL
Jun-19,F104633,Kerala,Thrissur,Kodungallur,  3 ,"  15,617 ",  160 ,PHYSICAL
Jun-19,F103480,Karnataka,Tumkur,Sira,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103934,Telangana,Nalgonda,Nalgonda,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104258,Andhra Pradesh,Chittoor,Tirupati (Urban),  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104271,Tamil Nadu,Erode,Erode,  61 ,"  793,032 ","  19,596 ",PHYSICAL
Jun-19,F104807,Kerala,Malappuram,Ernad,  6 ,"  27,950 ",  91 ,PHYSICAL
Jun-19,F166351,Madhya Pradesh,Morena,Morena,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F171440,Madhya Pradesh,Morena,Morena,  35 ,"  412,356 ","  9,909 ",PHYSICAL
Jun-19,F104763,Kerala,Malappuram,Tirur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104359,Telangana,Nalgonda,Thungathurthi,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104355,Maharashtra,Wardha,Wardha,  26 ,"  364,938 ","  8,018 ",PHYSICAL
Jun-19,F103424,Karnataka,Uttara Kannada,Sirsi,  8 ,"  185,204 ","  4,743 ",PHYSICAL
Jun-19,F104316,Kerala,Thrissur,Kodungallur,  1 ,"  5,952 ",  26 ,PHYSICAL
Jun-19,F171612,Kerala,Kozhikode,Kozhikode,  13 ,"  70,553 ",  486 ,PHYSICAL
Jun-19,F187428,Madhya Pradesh,Shivpuri,Shivpuri,  52 ,"  850,538 ","  21,227 ",PHYSICAL
Jun-19,F104410,Telangana,Medak,Siddipet,  9 ,"  110,215 ","  2,255 ",PHYSICAL
Jun-19,F104461,Madhya Pradesh,Barwani,Sendhwa,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104409,Telangana,K.V.Rangareddy,Rangareddy,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104428,Telangana,Khammam,Paloncha,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103428,Karnataka,Tumkur,Kunigal,  1 ,"  60,662 ","  1,517 ",PHYSICAL
Jun-19,F164612,Telangana,Medak,Siddipet,  6 ,"  31,759 ",  185 ,PHYSICAL
Jun-19,F104371,Andhra Pradesh,Krishna,Bantumilli,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F180921,Tamil Nadu,Salem,Mettur,  1 ,"  17,070 ",  427 ,PHYSICAL
Jun-19,F104490,Tamil Nadu,Erode,Erode,  5 ,"  20,852 ",  304 ,PHYSICAL
Jun-19,F182983,Karnataka,Dakshina Kannada,Mangalore,  7 ,"  228,023 ","  5,689 ",PHYSICAL
Jun-19,F165558,Andhra Pradesh,Cuddapah,Cuddapah,  32 ,"  1,061,431 ","  26,023 ",PHYSICAL
Jun-19,F190115,Madhya Pradesh,Ujjain,Khacharod,  53 ,"  759,061 ","  18,983 ",PHYSICAL
Jun-19,F104681,Andhra Pradesh,Krishna,Vijayawada (Urban),  1 ,"  2,259 ",  34 ,PHYSICAL
Jun-19,F170002,Kerala,Thiruvananthapuram,Thiruvananthapuram,  3 ,"  13,874 ",  161 ,PHYSICAL
Jun-19,F168324,Madhya Pradesh,Guna,Guna,  10 ,"  289,998 ","  7,250 ",PHYSICAL
Jun-19,F165318,Tamil Nadu,Tirunelveli,Radhapuram,  37 ,"  261,624 ","  6,405 ",PHYSICAL
Jun-19,F104581,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104380,Madhya Pradesh,Barwani,Barwani,  65 ,"  772,040 ","  18,082 ",PHYSICAL
Jun-19,F104523,Andhra Pradesh,Kurnool,Nandyal,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104603,Kerala,Thiruvananthapuram,Thiruvananthapuram,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104394,Madhya Pradesh,Ujjain,Ujjain,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104286,Telangana,Mahabub Nagar,Stn. Jadcherla,  1 ,  611 ,  15 ,PHYSICAL
Jun-19,F104544,Andhra Pradesh,Guntur,Atchampet,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104439,Madhya Pradesh,Shivpuri,Shivpuri,  24 ,"  103,600 ","  2,590 ",PHYSICAL
Jun-19,F104626,Madhya Pradesh,Bhind,Gohad,  1 ,"  7,399 ",  20 ,PHYSICAL
Jun-19,F104468,Karnataka,Bangalore Rural,Doddaballapura,  2 ,"  6,482 ",  152 ,PHYSICAL
Jun-19,F104014,Tamil Nadu,Erode,Sathyamangalam,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104632,Kerala,Thiruvananthapuram,Thiruvananthapuram,  1 ,"  9,695 ",  95 ,PHYSICAL
Jun-19,F104643,Kerala,Malappuram,Ernad,  3 ,"  23,720 ",  242 ,PHYSICAL
Jun-19,F104644,Madhya Pradesh,Ratlam,Jaora,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104608,Madhya Pradesh,Dhar,Dhar,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F170119,Madhya Pradesh,Ratlam,Piploda,  7 ,"  19,547 ",  486 ,PHYSICAL
Jun-19,F104354,Madhya Pradesh,Gwalior,Gwalior,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F164625,Kerala,Thiruvananthapuram,Chirayinkeezhu,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104595,Karnataka,Kodagu,Madikeri,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F173819,Maharashtra,Washim,Chandur,  1 ,"  6,421 ",  61 ,PHYSICAL
Jun-19,F103919,Andhra Pradesh,Kurnool,Nandyal,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F173074,Tamil Nadu,Tirunelveli,Palayankottai,  8 ,"  38,778 ",  831 ,PHYSICAL
Jun-19,F104774,Madhya Pradesh,Ratlam,Ratlam,  2 ,"  5,666 ",  42 ,PHYSICAL
Jun-19,F104731,Karnataka,Kolar,Mulbagal,  1 ,  235 ,  8 ,PHYSICAL
Jun-19,F183614,Madhya Pradesh,Vidisha,Ahmedpur,  36 ,"  644,730 ","  16,118 ",PHYSICAL
Jun-19,F140594,Karnataka,Bijapur(KAR),Sindgi,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F180168,Karnataka,Chikkaballapur,Chickballapur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F168653,Karnataka,Bangalore Rural,Hoskote,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104678,Karnataka,Bangalore Rural,Doddaballapura,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104717,Kerala,Malappuram,Ernad,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104727,Andhra Pradesh,West Godavari,Eluru,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F185740,Tamil Nadu,Ramanathapuram,Ramanathapuram,  3 ,"  127,985 ","  3,115 ",PHYSICAL
Jun-19,F104221,Karnataka,Hassan,Channarayapatna,  1 ,  -   ,  -   ,PHYSICAL
Jun-19,F103425,Karnataka,Chitradurga,Chitradurga,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F181617,Andhra Pradesh,Cuddapah,Yerraguntla,  6 ,"  381,900 ","  9,462 ",PHYSICAL
Jun-19,F171521,Madhya Pradesh,Morena,Morena,  4 ,"  66,552 ","  1,664 ",PHYSICAL
Jun-19,F104746,Karnataka,Chikkaballapur,Sidlghatta,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104736,Tamil Nadu,Tirunelveli,Sankarankovil Bazaar,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104761,Karnataka,Dharwad,Hubli,  2 ,"  27,700 ",  542 ,PHYSICAL
Jun-19,F104091,Andhra Pradesh,Nellore,Gudur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104825,Karnataka,Chamrajnagar,Kollegal,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104313,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104775,Kerala,Palakkad,Mannarkad,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104718,Maharashtra,Nagpur,Nagpur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F168454,Maharashtra,Nagpur,Nagpur,  5 ,"  27,875 ",  156 ,PHYSICAL
Jun-19,F171032,Andhra Pradesh,Chittoor,Renigunta,  1 ,"  8,999 ",  65 ,PHYSICAL
Jun-19,F104799,Madhya Pradesh,Shivpuri,Shivpuri,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F174200,Maharashtra,Nagpur,Nagpur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F166812,Tamil Nadu,Kanchipuram,Tambaram,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104777,Tamil Nadu,Tiruvannamalai,Tiruvannamalai,  1 ,  -   ,  -   ,PHYSICAL
Jun-19,F104808,Madhya Pradesh,Ratlam,Jaora,  4 ,"  18,927 ",  273 ,PHYSICAL
Jun-19,F171766,Madhya Pradesh,Ratlam,Ratlam,  20 ,"  48,133 ",  286 ,PHYSICAL
Jun-19,F104809,Tamil Nadu,Erode,Erode,  3 ,"  13,202 ",  198 ,PHYSICAL
Jun-19,F167119,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F182558,Madhya Pradesh,Dhar,Dharampuri,  57 ,"  1,212,229 ","  26,341 ",PHYSICAL
Jun-19,F104832,Karnataka,Bangalore,Bangalore South,  1 ,"  5,265 ",  29 ,PHYSICAL
Jun-19,F104794,Tamil Nadu,Tirunelveli,Palayamkottai,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104822,Maharashtra,Sangli,Khanapur,  1 ,"  5,523 ",  31 ,PHYSICAL
Jun-19,F104263,Madhya Pradesh,Dhar,Dhar,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F164030,Karnataka,Ramanagar,Ramanagara,  1 ,"  10,100 ",  127 ,PHYSICAL
Jun-19,F104857,Madhya Pradesh,Ratlam,Jaora,  4 ,"  8,285 ",  107 ,PHYSICAL
Jun-19,F104828,Karnataka,Bangalore,Bangalore South,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104802,Maharashtra,Akola,Akola,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104798,Tamil Nadu,Ramanathapuram,Ramanathapuram,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104842,Tamil Nadu,Cuddalore,Cuddalore,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104824,Maharashtra,Nagpur,Hingna,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104646,Maharashtra,Amravati,Paratwada,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104830,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F183997,Kerala,Ernakulam,Ernakulam,  4 ,"  25,834 ",  663 ,PHYSICAL
Jun-19,F167000,Madhya Pradesh,Mandsaur,Garoth,  4 ,"  72,376 ","  1,185 ",PHYSICAL
Jun-19,F184046,Madhya Pradesh,Jhabua,Jhabua,  13 ,"  38,194 ",  455 ,PHYSICAL
Jun-19,F170586,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104838,Maharashtra,Amravati,Amravati,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104471,Tamil Nadu,Madurai,Madurai South,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104540,Tamil Nadu,Dindigul,Dindigul,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104764,Madhya Pradesh,Shivpuri,Shivpuri,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104854,Karnataka,Bangalore,Bangalore North,  1 ,"  17,225 ",  270 ,PHYSICAL
Jun-19,F104862,Kerala,Thiruvananthapuram,Thiruvananthapuram,  3 ,"  22,941 ",  146 ,PHYSICAL
Jun-19,F188164,Karnataka,Kolar,Kolar,  33 ,"  53,655 ","  1,341 ",PHYSICAL
Jun-19,F103359,Kerala,Kasargod,Kasaragod,  1 ,  -   ,  -   ,PHYSICAL
Jun-19,F103339,Andhra Pradesh,Ananthapur,Dharmavaram,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103208,Karnataka,Kolar,Chintamani,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103387,Karnataka,Udupi,Udupi,  40 ,"  557,894 ","  13,483 ",PHYSICAL
Jun-19,F103640,Karnataka,Dharwad,Dharwad,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103391,Andhra Pradesh,Ananthapur,Anantapur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103198,Karnataka,Davangere,Honnali,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103411,Karnataka,Kolar,Bagepalli,  1 ,"  20,750 ",  188 ,PHYSICAL
Jun-19,F103358,Kerala,Kannur,Taliparamba,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103623,Karnataka,Udupi,Karkal,  1 ,  -   ,  -   ,PHYSICAL
Jun-19,F104863,Madhya Pradesh,Dhar,Dhar,  2 ,"  13,746 ",  282 ,PHYSICAL
Jun-19,F103719,Maharashtra,Sangli,Palus,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103547,Maharashtra,Sangli,Miraj,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103533,Maharashtra,Sangli,Miraj,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103787,Maharashtra,Sangli,Walva,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103599,Kerala,Kozhikode,Kozhikode,  12 ,"  74,215 ",  488 ,PHYSICAL
Jun-19,F103616,Maharashtra,Solapur,Malshiras,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103608,Maharashtra,Solapur,Madha,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103636,Tamil Nadu,Coimbatore,Coimbatore South,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104372,Karnataka,Kodagu,Somvarpet,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103372,Karnataka,Uttara Kannada,Karwar,  31 ,"  785,101 ","  19,613 ",PHYSICAL
Jun-19,F103481,Karnataka,Shimoga,Hosanagara,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103459,Karnataka,Hassan,Arsikere,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103593,Andhra Pradesh,Krishna,Bapulapadu,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103453,Karnataka,Chamrajnagar,Yelandur,  1 ,"  1,796 ",  40 ,PHYSICAL
Jun-19,F104925,Karnataka,Bangalore,Bangalore South,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F179363,Madhya Pradesh,Gwalior,Gird,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103073,Gujarat,Valsad,Pardi,  18 ,"  104,428 ",  807 ,PHYSICAL
Jun-19,F103083,Gujarat,Surat,Olpad,  23 ,"  141,306 ",  905 ,PHYSICAL
Jun-19,F104805,Tamil Nadu,Coimbatore,Tirupur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F160113,Karnataka,Bangalore,Bangalore South,  3 ,"  21,050 ",  226 ,PHYSICAL
Jun-19,F104781,Maharashtra,Gondia,Sadak Arjuni,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F104364,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F103960,Madhya Pradesh,Dewas,Dewas,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F160479,Karnataka,Bangalore,Bangalore South,  9 ,"  74,253 ",  960 ,PHYSICAL
Jun-19,F160501,Gujarat,Rajkot,Wankaner,  17 ,"  99,341 ","  1,652 ",PHYSICAL
Jun-19,F104787,Madhya Pradesh,Jhabua,Jhabua,  2 ,"  23,138 ",  630 ,PHYSICAL
Jun-19,F104810,Madhya Pradesh,Shajapur,Shajapur,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F153701,Karnataka,Belgaum,Athani,  2 ,"  5,275 ",  170 ,PHYSICAL
Jun-19,F104864,Karnataka,Ramanagar,Ramanagara,  1 ,"  5,292 ",  -   ,PHYSICAL
Jun-19,F173333,Andhra Pradesh,Chittoor,Tirupati (Urban),  10 ,"  160,250 ","  3,661 ",PHYSICAL
Jun-19,F103439,Karnataka,Bijapur(KAR),Indi,  -   ,  -   ,  -   ,PHYSICAL
Jun-19,F102777,Gujarat,Rajkot,Rajkot,  52 ,"  888,921 ","  22,223 ",PHYSICAL
