Month,franchiseId,State,District ,Town,totalRf,totalSales,totalEarnings,Type
Feb-19,F171566,Andhra Pradesh,Guntur,Narasaraopet,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F172994,Andhra Pradesh,Krishna,Pedana,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F171962,Andhra Pradesh,Nellore,Kavali,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F172661,Andhra Pradesh,Guntur,Gurazalla,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F172054,Tamil Nadu,Namakkal,Rasipuram,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F172167,Kerala,Wayanad,Sulthan Batheri,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F104872,Karnataka,Dakshina Kannada,Bantval,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F173466,Andhra Pradesh,East Godavari,Rajahmundry (Urban),  -   ,  -   ,  -   ,DIGITAL
Feb-19,F173928,Gujarat,Vadodara,Padra,  -   ,  -   ,  -   ,DIGITAL
Feb-19,SF173397,Karnataka,Bagalkot,Jamkhandi,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F172106,Andhra Pradesh,Krishna,Nuzvid,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F177105,Tamil Nadu,Salem,Atur,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F174343,Maharashtra,Wardha,Wardha,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F173702,Karnataka,Bagalkot,Jamkhandi,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F173284,Tamil Nadu,Namakkal,Namakkal,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F175191,Madhya Pradesh,Jabalpur,Jabalpur,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F174434,Andhra Pradesh,Kurnool,Pattikonda,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F174550,Andhra Pradesh,Krishna,Bantumilli,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F175739,Gujarat,Sabarkantha,Modasa,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F175811,Gujarat,Surat,Bardoli,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F175534,Tamil Nadu,Dharmapuri,Harur,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F175956,Karnataka,Koppal,Koppal,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F176013,Karnataka,Tumkur,Turuvekere,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F175824,Telangana,Karim Nagar,Ramagundam,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F176395,Karnataka,Tumkur,Gubbi,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F176201,Kerala,Palakkad,Palakkad,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F176004,Telangana,Warangal,Dornakal,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F178069,Gujarat,Kachchh,Bhachau,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F176874,Gujarat,Bharuch,Anklesvar,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F178812,Maharashtra,Bhandara,Bhandara,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F178907,Telangana,Karim Nagar,Chelpur,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F179015,Maharashtra,Sangli,Kavathe Mahankal,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F176966,Gujarat,Vadodara,Sinor,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F179009,Madhya Pradesh,Jhabua,Jhabua,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F179051,Tamil Nadu,Tiruchirappalli,Turaiyur,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F176243,Andhra Pradesh,Nellore,Podalakur,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F178795,Madhya Pradesh,Sehore,Sehore,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F179813,Telangana,Jagtial,Dharmaram,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F179457,Madhya Pradesh,Vidisha,Sironj,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F180216,Madhya Pradesh,Ratlam,Piploda,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F172704,Karnataka,Gadag,Nargund,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F176570,Gujarat,Patan,Santalpur,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F180357,Gujarat,Mahesana,Mahesana,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F180376,Maharashtra,Nagpur,Kalmeshwar,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F181015,Gujarat,Surat,Mandvi,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F178332,Andhra Pradesh,Chittoor,Srikalahasti,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F180950,Tamil Nadu,Krishnagiri,Krishnagiri,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F181153,Madhya Pradesh,West Nimar,Maheshwar,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F181155,Telangana,Nizamabad,Bodhan,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F180810,Maharashtra,Amravati,Ambapeth,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F181105,Tamil Nadu,Nagapattinam,Mayiladuthurai,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F179101,Maharashtra,Amravati,Paratwada,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F181559,Gujarat,Valsad,Pardi,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F181674,Madhya Pradesh,Ujjain,Ghatiya,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F181390,Andhra Pradesh,West Godavari,Akividu (mdl),  -   ,  -   ,  -   ,DIGITAL
Feb-19,F180908,Kerala,Thrissur,Talappilly,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F180069,Tamil Nadu,Sivaganga,Ilayangudi,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F181924,Andhra Pradesh,Prakasam,Ongole,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F182669,Gujarat,Surat,Surat City,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F103221,Karnataka,Chickmagalur,Mudigere,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F103461,Andhra Pradesh,Chittoor,Madanapalle,  -   ,  -   ,  -   ,DIGITAL
Feb-19,F103815,Karnataka,Chickmagalur,Chikmagalur,  -   ,  -   ,  -   ,DIGITAL
Mar-19,F102583,Karnataka,Bangalore,Bangalore South,  13 ,"  13,600,402 ","  27,412 ",DIGITAL
Mar-19,F100035,Goa,South Goa,Mormugao,  34 ,"  1,327,972 ","  5,135 ",DIGITAL
Mar-19,F100041,Goa,North Goa,Tiswadi,  3 ,"  26,074 ",  62 ,DIGITAL
Mar-19,F103057,Goa,North Goa,Tiswadi,  17 ,"  2,986,527 ","  6,953 ",DIGITAL
Mar-19,F100037,Goa,South Goa,Salcete,  48 ,"  11,023,430 ","  26,643 ",DIGITAL
Mar-19,F100974,Gujarat,Panch Mahals,Halol,  13 ,"  8,060,142 ","  16,161 ",DIGITAL
Mar-19,F101034,Gujarat,Ahmedabad,Ahmadabad City,  6 ,"  208,772 ",  522 ,DIGITAL
Mar-19,F167831,Gujarat,Ahmedabad,Sanand,  19 ,"  16,707,977 ","  33,438 ",DIGITAL
Mar-19,F100991,Gujarat,Panch Mahals,Godhra,  36 ,"  2,281,690 ","  6,552 ",DIGITAL
Mar-19,F100986,Gujarat,Panch Mahals,Kalol,  1 ,"  4,200 ",  9 ,DIGITAL
Mar-19,F100968,Gujarat,Rajkot,Jetpur,  2 ,"  8,478 ",  17 ,DIGITAL
Mar-19,F101013,Gujarat,Rajkot,Rajkot,  6 ,"  708,727 ","  1,615 ",DIGITAL
Mar-19,F101031,Gujarat,Kachchh,Mundra,  2 ,"  150,911 ",  420 ,DIGITAL
Mar-19,F166349,Gujarat,Rajkot,Jetpur,  20 ,"  21,375,717 ","  42,868 ",DIGITAL
Mar-19,F101030,Gujarat,Ahmedabad,Sanand,  3 ,"  134,600 ",  270 ,DIGITAL
Mar-19,F101012,Gujarat,Rajkot,Rajkot,  15 ,"  9,419,882 ","  19,203 ",DIGITAL
Mar-19,F103192,Karnataka,Mandya,Mandya,  1 ,"  199,150 ",  398 ,DIGITAL
Mar-19,F101022,Gujarat,Banaskantha,Disa,  2 ,"  5,089 ",  11 ,DIGITAL
Mar-19,F101026,Gujarat,Bharuch,Bharuch,  9 ,"  2,351,577 ","  4,696 ",DIGITAL
Mar-19,F102633,Gujarat,Bharuch,Vagra,  38 ,"  49,923,012 ","  100,381 ",DIGITAL
Mar-19,F175309,Gujarat,Vadodara,Vadodara,  11 ,"  1,739,335 ","  3,741 ",DIGITAL
Mar-19,F104756,Karnataka,Tumkur,C.n.halli,  21 ,"  291,301 ","  1,344 ",DIGITAL
Mar-19,F102811,Karnataka,Tumkur,Tumkur,  2 ,"  36,632 ",  184 ,DIGITAL
Mar-19,F177104,Karnataka,Tumkur,Tumkur,  6 ,"  40,757 ",  233 ,DIGITAL
Mar-19,F103195,Karnataka,Tumkur,Gubbi,  5 ,"  464,084 ","  1,117 ",DIGITAL
Mar-19,F103231,Karnataka,Tumkur,Chikkanayakanahlli,  54 ,"  2,274,970 ","  6,632 ",DIGITAL
Mar-19,F103240,Karnataka,Dharwad,Hubli,  2 ,"  9,943 ",  60 ,DIGITAL
Mar-19,F103267,Karnataka,Belgaum,Chikodi,  1 ,  -   ,  -   ,DIGITAL
Mar-19,F103295,Karnataka,Hassan,Arkalgud,  13 ,"  392,027 ","  1,991 ",DIGITAL
Mar-19,F103342,Karnataka,Bijapur(KAR),B.bagewadi,  7 ,"  81,315 ",  430 ,DIGITAL
Mar-19,F103367,Karnataka,Shimoga,Hosanagar,  6 ,"  136,927 ",  822 ,DIGITAL
Mar-19,F103380,Karnataka,Uttara Kannada,Kumta,  55 ,"  794,806 ","  4,456 ",DIGITAL
Mar-19,F103435,Kerala,Kozhikode,Kozhikode,  68 ,"  20,567,930 ","  47,580 ",DIGITAL
Mar-19,F103451,Andhra Pradesh,Prakasam,Kandukur,  1 ,  -   ,  -   ,DIGITAL
Mar-19,F103486,Karnataka,Hassan,Arkalgud,  7 ,"  176,059 ",  466 ,DIGITAL
Mar-19,F103570,Andhra Pradesh,Chittoor,Palamaner,  3 ,"  345,291 ",  744 ,DIGITAL
Mar-19,F103599,Kerala,Kozhikode,Kozhikode,  29 ,"  34,348,668 ","  69,167 ",DIGITAL
Mar-19,F103608,Maharashtra,Solapur,Madha,  2 ,"  294,638 ",  590 ,DIGITAL
Mar-19,F103650,Karnataka,Chickmagalur,Chikmagalur,  25 ,"  75,617 ",  359 ,DIGITAL
Mar-19,F103660,Tamil Nadu,Nagapattinam,Sirkali Tk,  12 ,"  168,237 ","  1,005 ",DIGITAL
Mar-19,F103737,Andhra Pradesh,Kurnool,Kurnool,  15 ,"  620,300 ","  1,249 ",DIGITAL
Mar-19,F103772,Karnataka,Gadag,Gadag,  7 ,"  5,331 ",  32 ,DIGITAL
Mar-19,F103787,Maharashtra,Sangli,Walva,  6 ,"  843,641 ","  1,857 ",DIGITAL
Mar-19,F103791,Karnataka,Ramanagar,Magadi,  50 ,"  1,220,003 ","  4,486 ",DIGITAL
Mar-19,F103800,Telangana,Warangal,Nekkonda,  2 ,  35 ,  0 ,DIGITAL
Mar-19,F103858,Karnataka,Chamrajnagar,Kollegal,  4 ,"  62,604 ",  312 ,DIGITAL
Mar-19,F103878,Madhya Pradesh,Dewas,Dewas,  23 ,"  1,712,478 ","  4,447 ",DIGITAL
Mar-19,F103886,Andhra Pradesh,Chittoor,Kanipakam,  12 ,"  294,980 ",  886 ,DIGITAL
Mar-19,F103903,Kerala,Kasargod,Hosdurg,  3 ,"  7,025,711 ","  14,128 ",DIGITAL
Mar-19,F103954,Andhra Pradesh,Ananthapur,Narpala,  2 ,"  154,683 ",  928 ,DIGITAL
Mar-19,F103968,Telangana,Nalgonda,Nalgonda,  10 ,"  1,248,294 ","  3,226 ",DIGITAL
Mar-19,F103995,Maharashtra,Solapur,Sangola,  2 ,"  54,100 ",  108 ,DIGITAL
Mar-19,F104044,Karnataka,Ramanagar,Kanakapura,  5 ,"  1,357,903 ","  2,759 ",DIGITAL
Mar-19,F104060,Kerala,Malappuram,Ponani,  3 ,"  1,050,658 ","  2,133 ",DIGITAL
Mar-19,F104123,Uttar Pradesh,Deoria,Babhani,  62 ,"  16,974,945 ","  37,095 ",DIGITAL
Mar-19,F104156,Telangana,Khammam,Kothagudem,  3 ,"  77,230 ",  451 ,DIGITAL
Mar-19,F104165,Madhya Pradesh,Indore,Indore,  9 ,"  3,389,440 ","  6,925 ",DIGITAL
Mar-19,F104171,Telangana,Medak,Ananthsagar,  2 ,"  9,872,998 ","  19,747 ",DIGITAL
Mar-19,F104176,Andhra Pradesh,Chittoor,Tirupati (Urban),  4 ,"  154,330 ",  357 ,DIGITAL
Mar-19,F104211,Maharashtra,Sangli,Miraj,  33 ,"  6,543,230 ","  13,712 ",DIGITAL
Mar-19,F104286,Telangana,Mahabub Nagar,Stn. Jadcherla,  13 ,"  675,171 ","  1,806 ",DIGITAL
Mar-19,F104288,Tamil Nadu,Coimbatore,Coimbatore North,  1 ,  -   ,  -   ,DIGITAL
Mar-19,F104350,Telangana,Medak,Kadlakal,  2 ,"  10,294 ",  62 ,DIGITAL
Mar-19,F104366,Telangana,Mahabub Nagar,Farooqnagar,  3 ,"  99,014 ",  248 ,DIGITAL
Mar-19,F104377,Andhra Pradesh,Nellore,Dakkili,  2 ,"  6,121 ",  37 ,DIGITAL
Mar-19,F104394,Madhya Pradesh,Ujjain,Ujjain,  2 ,"  32,625 ",  80 ,DIGITAL
Mar-19,F104409,Telangana,K.V.Rangareddy,Rangareddy,  3 ,"  1,282,335 ","  2,572 ",DIGITAL
Mar-19,F104446,Andhra Pradesh,Srikakulam,Santabommali Mandal,  6 ,"  70,616 ",  336 ,DIGITAL
Mar-19,F104449,Tamil Nadu,Coimbatore,Coimbatore North,  2 ,  314 ,  2 ,DIGITAL
Mar-19,F104462,Madhya Pradesh,Hoshangabad,Garhaghat,  1 ,  -   ,  -   ,DIGITAL
Mar-19,F104471,Tamil Nadu,Madurai,Madurai South,  2 ,"  7,000 ",  14 ,DIGITAL
Mar-19,F104488,Madhya Pradesh,Mandsaur,Mandsaur,  4 ,"  27,934 ",  67 ,DIGITAL
Mar-19,F104519,Karnataka,Mysore,K R Nagar,  4 ,"  7,134 ",  32 ,DIGITAL
Mar-19,F104522,Telangana,Hyderabad,Hyd,  4 ,"  538,173 ","  1,382 ",DIGITAL
Mar-19,F104538,Tamil Nadu,Coimbatore,Coimbatore South,  1 ,  -   ,  -   ,DIGITAL
Mar-19,F104541,Tamil Nadu,Coimbatore,Coimbatore South,  2 ,"  47,750 ",  96 ,DIGITAL
Mar-19,F104574,Karnataka,Kolar,Gauribidanur,  8 ,"  117,155 ",  240 ,DIGITAL
Mar-19,F104577,Maharashtra,Ratnagiri,Chiplun,  25 ,"  10,978,287 ","  22,604 ",DIGITAL
Mar-19,F104591,Madhya Pradesh,Morena,Sabalgarh,  9 ,"  270,174 ",  574 ,DIGITAL
Mar-19,F104594,Karnataka,Chamrajnagar,Kollegal,  1 ,  -   ,  -   ,DIGITAL
Mar-19,F104598,Madhya Pradesh,Mandsaur,Mandsaur,  2 ,"  949,605 ","  1,922 ",DIGITAL
Mar-19,F104626,Madhya Pradesh,Bhind,Gohad,  3 ,"  1,881,512 ","  3,802 ",DIGITAL
Mar-19,F104653,Karnataka,Kolar,Chickballapur,  2 ,"  580,200 ","  1,160 ",DIGITAL
Mar-19,F104668,Maharashtra,Yavatmal,Yavatmal,  14 ,"  821,749 ","  2,198 ",DIGITAL
Mar-19,F104710,Karnataka,Chikkaballapur,Gauribidanur,  4 ,"  884,143 ","  1,819 ",DIGITAL
Mar-19,F104773,Maharashtra,Yavatmal,Darwha,  1 ,  -   ,  -   ,DIGITAL
Mar-19,F104787,Madhya Pradesh,Jhabua,Jhabua,  5 ,"  853,556 ","  1,730 ",DIGITAL
Mar-19,F104799,Madhya Pradesh,Shivpuri,Shivpuri,  3 ,"  483,173 ","  1,025 ",DIGITAL
Mar-19,F104809,Tamil Nadu,Erode,Erode,  13 ,"  7,096,260 ","  14,431 ",DIGITAL
Mar-19,F104816,Madhya Pradesh,Ratlam,Ratlam,  6 ,"  6,059,682 ","  12,145 ",DIGITAL
Mar-19,F104822,Maharashtra,Sangli,Khanapur,  4 ,"  5,171,160 ","  10,353 ",DIGITAL
Mar-19,F104832,Karnataka,Bangalore,Bangalore South,  6 ,"  14,126,508 ","  28,525 ",DIGITAL
Mar-19,F104840,Karnataka,Bangalore,Anekal,  22 ,"  37,743,594 ","  75,833 ",DIGITAL
Mar-19,F104847,Maharashtra,Akola,Akola,  3 ,"  685,281 ","  1,386 ",DIGITAL
Mar-19,F104855,Madhya Pradesh,Shivpuri,Shivpuri,  2 ,"  12,652,435 ","  25,257 ",DIGITAL
Mar-19,F104861,Madhya Pradesh,Gwalior,Gwalior,  8 ,"  12,468,141 ","  24,962 ",DIGITAL
Mar-19,F175059,Karnataka,Tumkur,Gubbi,  13 ,"  34,792 ",  180 ,DIGITAL
Mar-19,F103720,Karnataka,Hassan,Alur,  12 ,"  59,250 ",  313 ,DIGITAL
Mar-19,F103386,Karnataka,Kolar,Bangarapet,  25 ,"  245,916 ",  964 ,DIGITAL
Mar-19,F103400,Karnataka,Kolar,Malur,  20 ,"  13,169,464 ","  27,702 ",DIGITAL
Mar-19,F103372,Karnataka,Uttara Kannada,Karwar,  36 ,"  562,365 ","  3,223 ",DIGITAL
Mar-19,F103690,Kerala,Kasargod,Hosdurg,  19 ,"  1,295,604 ","  3,134 ",DIGITAL
Mar-19,F103387,Karnataka,Udupi,Udupi,  16 ,"  481,619 ","  1,726 ",DIGITAL
Mar-19,F104583,Tamil Nadu,Coimbatore,Coimbatore North,  42 ,"  21,535,583 ","  44,031 ",DIGITAL
Mar-19,F103671,Kerala,Kollam,Kottarakkara,  18 ,"  525,712 ","  2,954 ",DIGITAL
Mar-19,F104419,Tamil Nadu,Theni,Uthamapalayam,  9 ,"  280,764 ",  779 ,DIGITAL
Mar-19,F103470,Andhra Pradesh,Ananthapur,Anantapur,  59 ,"  2,010,904 ","  6,068 ",DIGITAL
Mar-19,F103472,Andhra Pradesh,Ananthapur,Anantapur,  42 ,"  1,322,484 ","  4,663 ",DIGITAL
Mar-19,F103377,Karnataka,Kolar,Bangarapet,  35 ,"  302,086 ","  1,381 ",DIGITAL
Mar-19,F103975,Maharashtra,Sangli,Tasgaon,  3 ,"  54,781 ",  112 ,DIGITAL
Mar-19,F103624,Karnataka,Mysore,Mysore,  11 ,"  4,407,897 ","  9,272 ",DIGITAL
Mar-19,F103633,Karnataka,Raichur,Deodurga,  13 ,"  517,048 ","  3,076 ",DIGITAL
Mar-19,F103710,Karnataka,Kodagu,Virajpet,  7 ,"  420,391 ","  1,940 ",DIGITAL
Mar-19,F103661,Karnataka,Bellary,Hb Halli,  2 ,"  65,734 ",  133 ,DIGITAL
Mar-19,F103801,Telangana,Nalgonda,Bhongir,  1 ,  998 ,  3 ,DIGITAL
Mar-19,F167219,Andhra Pradesh,East Godavari,Kakinada (Urban),  13 ,"  2,234,331 ","  5,013 ",DIGITAL
Mar-19,F103649,Telangana,Karim Nagar,Arepalli,  12 ,"  234,584 ","  1,046 ",DIGITAL
Mar-19,F103788,Karnataka,Kolar,Bangarapet,  18 ,"  602,567 ","  3,190 ",DIGITAL
Mar-19,F103811,Tamil Nadu,Cuddalore,Chidambaram North,  15 ,"  213,533 ","  1,237 ",DIGITAL
Mar-19,F103829,Maharashtra,Sangli,Miraj,  8 ,"  139,581 ",  316 ,DIGITAL
Mar-19,F103842,Andhra Pradesh,Ananthapur,Tadipatri,  25 ,"  3,070,447 ","  7,148 ",DIGITAL
Mar-19,F103495,Karnataka,Dakshina Kannada,Mangalore,  1 ,"  543,094 ","  1,235 ",DIGITAL
Mar-19,F103525,Andhra Pradesh,Kurnool,Kurnool,  38 ,"  265,591 ","  1,517 ",DIGITAL
Mar-19,F103717,Tamil Nadu,Sivaganga,Tirupattur,  34 ,"  408,437 ","  2,345 ",DIGITAL
Mar-19,F104739,Kerala,Kannur,Taliparamba,  23 ,"  6,889,993 ","  14,954 ",DIGITAL
Mar-19,F103840,Tamil Nadu,Sivaganga,Tirupattur,  50 ,"  1,406,482 ","  4,386 ",DIGITAL
Mar-19,F103892,Telangana,Warangal,Narsampet,  25 ,"  509,427 ","  2,294 ",DIGITAL
Mar-19,F168555,Madhya Pradesh,Sehore,Budhni,  14 ,"  4,690,839 ","  10,065 ",DIGITAL
Mar-19,F103910,Andhra Pradesh,Kurnool,Kurnool,  1 ,  -   ,  -   ,DIGITAL
Mar-19,F103824,Maharashtra,Thane,Thane,  2 ,"  11,162 ",  60 ,DIGITAL
Mar-19,F103485,Karnataka,Hassan,Sakleshpur,  4 ,"  538,703 ","  1,181 ",DIGITAL
Mar-19,F103934,Telangana,Nalgonda,Nalgonda,  6 ,"  337,004 ",  905 ,DIGITAL
Mar-19,F104860,Madhya Pradesh,Indore,Indore,  21 ,"  31,282,875 ","  63,063 ",DIGITAL
Mar-19,F103930,Madhya Pradesh,Ujjain,Ujjain,  69 ,"  3,422,118 ","  8,587 ",DIGITAL
Mar-19,F103949,Maharashtra,Sangli,Atpadi,  2 ,"  45,731 ",  110 ,DIGITAL
Mar-19,F103952,Madhya Pradesh,Indore,Indore,  16 ,"  1,832,666 ","  3,955 ",DIGITAL
Mar-19,F104755,Maharashtra,Sangli,Miraj,  50 ,"  766,276 ","  3,430 ",DIGITAL
Mar-19,F103860,Andhra Pradesh,Nellore,Kavali,  3 ,"  10,010 ",  20 ,DIGITAL
Mar-19,F167953,Madhya Pradesh,Hoshangabad,Hoshangabad,  8 ,"  1,108,088 ","  2,235 ",DIGITAL
Mar-19,F103945,Tamil Nadu,Erode,Erode,  7 ,"  127,424 ",  347 ,DIGITAL
Mar-19,F103953,Madhya Pradesh,Bhopal,Huzur,  2 ,"  61,425 ",  130 ,DIGITAL
Mar-19,F103883,Tamil Nadu,Salem,Salem,  1 ,"  17,922 ",  86 ,DIGITAL
Mar-19,F103966,Maharashtra,Solapur,Mangalvedha,  11 ,"  1,950,239 ","  4,061 ",DIGITAL
Mar-19,F103701,Karnataka,Udupi,Kundapura,  1 ,"  8,000 ",  16 ,DIGITAL
Mar-19,F103929,Tamil Nadu,Ramanathapuram,Rameswaram,  13 ,"  103,184 ",  505 ,DIGITAL
Mar-19,F103405,Andhra Pradesh,Prakasam,Ongole,  73 ,"  14,440,280 ","  32,831 ",DIGITAL
Mar-19,F103340,Andhra Pradesh,Ananthapur,Gooty,  55 ,"  5,771,256 ","  13,686 ",DIGITAL
Mar-19,F103760,Tamil Nadu,Coimbatore,Mettupalayam,  5 ,"  117,838 ",  519 ,DIGITAL
Mar-19,F103577,Maharashtra,Sangli,Khanapur,  19 ,"  926,153 ","  2,909 ",DIGITAL
Mar-19,F104037,Andhra Pradesh,Cuddapah,Badvel,  1 ,"  29,667 ",  62 ,DIGITAL
Mar-19,F104801,Madhya Pradesh,Ujjain,Ujjain,  4 ,"  24,989 ",  50 ,DIGITAL
Mar-19,F104041,Andhra Pradesh,Nellore,Tada,  27 ,"  24,542,392 ","  50,411 ",DIGITAL
Mar-19,F104046,Madhya Pradesh,Dewas,Khategaon,  10 ,"  37,266 ",  150 ,DIGITAL
Mar-19,F104025,Tamil Nadu,Cuddalore,Tittakudi,  12 ,"  1,591,162 ","  3,399 ",DIGITAL
Mar-19,F104533,Tamil Nadu,Nilgiris,Udhagamandalam,  3 ,"  2,137,141 ","  4,518 ",DIGITAL
Mar-19,F103779,Karnataka,Ramanagar,Ramanagara,  1 ,"  29,000 ",  58 ,DIGITAL
Mar-19,F103731,Tamil Nadu,Madurai,Madurai South,  3 ,"  30,215 ",  126 ,DIGITAL
Mar-19,F104068,Madhya Pradesh,Dhar,Dhar,  15 ,"  505,682 ","  1,299 ",DIGITAL
Mar-19,F104517,Karnataka,Mandya,Mandya,  12 ,"  752,703 ","  1,619 ",DIGITAL
Mar-19,F180993,Tamil Nadu,Salem,Salem,  2 ,"  13,510 ",  27 ,DIGITAL
Mar-19,F103533,Maharashtra,Sangli,Miraj,  27 ,"  3,061,553 ","  8,115 ",DIGITAL
Mar-19,F168648,Karnataka,Kodagu,Virajpet,  9 ,"  173,854 ","  1,021 ",DIGITAL
Mar-19,F104144,Andhra Pradesh,Cuddapah,Proddatur,  9 ,"  10,448,757 ","  20,972 ",DIGITAL
Mar-19,F104856,Tamil Nadu,Coimbatore,Coimbatore North,  12 ,"  5,014,335 ","  10,197 ",DIGITAL
Mar-19,F104078,Karnataka,Chickmagalur,Chikmagalur,  21 ,"  118,051 ",  652 ,DIGITAL
Mar-19,F165376,Madhya Pradesh,Dhar,Dhar,  43 ,"  16,249,742 ","  33,066 ",DIGITAL
Mar-19,F104099,Andhra Pradesh,Krishna,Nuzvid,  3 ,"  64,666 ",  380 ,DIGITAL
Mar-19,F104136,Andhra Pradesh,Prakasam,Kanigiri,  34 ,"  5,940,412 ","  12,900 ",DIGITAL
Mar-19,F104114,Andhra Pradesh,Krishna,Vijayawada (Urban),  5 ,"  352,882 ",  752 ,DIGITAL
Mar-19,F104109,Andhra Pradesh,Nellore,Venkatachalam,  8 ,"  1,750,828 ","  3,733 ",DIGITAL
Mar-19,F175888,Madhya Pradesh,Mandsaur,Mandsaur,  22 ,"  2,386,201 ","  5,079 ",DIGITAL
Mar-19,F104304,Karnataka,Kodagu,Somwarpet,  26 ,"  2,370,346 ","  6,107 ",DIGITAL
Mar-19,F168328,Madhya Pradesh,Shivpuri,Shivpuri,  13 ,"  234,789 ","  1,036 ",DIGITAL
Mar-19,F172078,Madhya Pradesh,Dhar,Sardarpur,  7 ,"  9,226 ",  31 ,DIGITAL
Mar-19,F104826,Kerala,Kannur,Taliparamba,  5 ,"  227,159 ",  603 ,DIGITAL
Mar-19,F103983,Madhya Pradesh,Indore,Sanwer,  1 ,"  3,330 ",  7 ,DIGITAL
Mar-19,F103653,Telangana,Nalgonda,Nalgonda,  3 ,"  510,181 ","  1,127 ",DIGITAL
Mar-19,F104180,Karnataka,Dakshina Kannada,Mangalore,  2 ,  797 ,  2 ,DIGITAL
Mar-19,F171521,Madhya Pradesh,Morena,Morena,  8 ,"  2,577,256 ","  5,175 ",DIGITAL
Mar-19,F103936,Maharashtra,Solapur,Malshiras,  14 ,"  4,648,630 ","  9,595 ",DIGITAL
Mar-19,F104052,Tamil Nadu,Karur,Aravakurichi,  2 ,"  167,787 ",  349 ,DIGITAL
Mar-19,F166353,Madhya Pradesh,Morena,Morena,  1 ,"  27,455 ",  58 ,DIGITAL
Mar-19,F104560,Telangana,K.V.Rangareddy,Rangareddy,  22 ,"  15,605,213 ","  33,105 ",DIGITAL
Mar-19,F104633,Kerala,Thrissur,Kodungallur,  6 ,"  9,003,194 ","  18,103 ",DIGITAL
Mar-19,F172974,Tamil Nadu,Thanjavur,Thanjavur,  10 ,"  170,890 ",  996 ,DIGITAL
Mar-19,F103480,Karnataka,Tumkur,Sira,  15 ,"  566,820 ","  1,509 ",DIGITAL
Mar-19,F179038,Madhya Pradesh,Dhar,Badnawar,  9 ,"  195,727 ",  424 ,DIGITAL
Mar-19,F165558,Andhra Pradesh,Cuddapah,Cuddapah,  9 ,"  9,758,057 ","  19,577 ",DIGITAL
Mar-19,F104258,Andhra Pradesh,Chittoor,Tirupati (Urban),  3 ,"  473,058 ","  1,193 ",DIGITAL
